Time [s],Intensity A,Laser On,AcX,AcY,AcZ,GyX,GyY,GyZ,MPU Temp [C]
0.320,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
0.330,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.340,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.350,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
0.360,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.370,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.380,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.390,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
0.400,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.410,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.420,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.430,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
0.440,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.450,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.460,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.470,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
0.480,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.490,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.500,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
0.510,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.520,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.530,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.540,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
0.550,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.560,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.570,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
0.580,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.590,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.600,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.610,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
0.620,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.630,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.640,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.650,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
0.660,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.670,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.680,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.690,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
0.700,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.710,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.720,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
0.730,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.740,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.750,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
0.760,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.770,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.780,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.790,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
0.800,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.810,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.820,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
0.830,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.840,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.850,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.860,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
0.870,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.880,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.890,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.900,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
0.910,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.920,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.930,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
0.940,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.950,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.960,1300.0,True,0,0,0,0,0,0,23.188235294117646
0.970,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
0.980,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.00,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.010,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.020,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
1.030,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.040,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.050,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
1.060,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.070,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.080,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
1.090,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.100,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.110,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.120,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
1.130,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.140,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.150,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.160,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
1.170,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.180,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.190,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
1.200,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.210,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.220,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
1.230,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.240,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.250,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.260,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
1.270,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.280,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.290,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
1.300,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.310,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.320,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.330,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
1.340,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.350,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.360,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
1.370,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.380,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.390,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.400,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
1.410,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.420,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.430,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.440,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
1.450,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.460,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
1.470,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.480,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.490,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.500,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
1.510,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.520,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.530,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.540,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
1.550,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.560,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.570,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
1.580,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.590,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.600,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.610,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
1.620,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.630,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.640,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.650,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
1.660,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.670,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.680,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
1.690,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.700,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.710,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.720,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
1.730,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.740,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.750,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.760,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
1.770,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.780,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.790,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.800,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
1.810,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.820,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.830,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
1.840,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.850,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.860,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
1.870,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.880,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.890,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
1.900,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.910,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.920,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.930,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
1.940,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.950,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
1.960,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.970,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.980,1300.0,True,0,0,0,0,0,0,23.188235294117646
1.990,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
2.00,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.010,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.020,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.030,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
2.040,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.050,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.060,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.070,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
2.080,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.090,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.100,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.110,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
2.120,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.130,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
2.140,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.150,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.160,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.170,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.180,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
2.190,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.200,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.210,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
2.220,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.230,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.240,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
2.250,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.260,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.270,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.280,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
2.290,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.300,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.310,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
2.320,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.330,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.340,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.350,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
2.360,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.370,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
2.380,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.390,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.400,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.410,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.420,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
2.430,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.440,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.450,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.460,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
2.470,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.480,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
2.490,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.500,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.510,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.520,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
2.530,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.540,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.550,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.560,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
2.570,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.580,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.590,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
2.600,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.610,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.620,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.630,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
2.640,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.650,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.660,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
2.670,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.680,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.690,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.700,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
2.710,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.720,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.730,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
2.740,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.750,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.760,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
2.770,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.780,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.790,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.800,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
2.810,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.820,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.830,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
2.840,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.850,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.860,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.870,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
2.880,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.890,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.900,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
2.910,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
2.920,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.930,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.940,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
2.950,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.960,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
2.970,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.980,1300.0,True,0,0,0,0,0,0,23.188235294117646
2.990,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.00,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
3.010,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.020,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.030,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
3.040,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.050,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.060,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.070,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
3.080,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.090,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.100,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
3.110,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.120,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.130,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
3.140,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.150,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.160,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
3.170,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.180,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.190,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
3.200,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.210,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.220,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.230,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
3.240,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.250,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.260,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
3.270,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
3.280,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.290,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.300,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
3.310,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.320,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.330,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
3.340,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.350,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.360,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.370,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
3.380,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.390,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.400,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
3.410,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.420,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.430,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.440,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
3.450,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.460,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.470,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
3.480,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.490,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.500,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
3.510,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.520,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.530,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
3.540,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.550,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.560,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.570,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
3.580,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.590,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.600,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
3.610,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.620,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.630,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
3.640,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.650,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.660,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
3.670,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.680,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.690,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.700,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
3.710,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.720,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.730,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
3.740,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.750,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.760,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
3.770,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.780,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.790,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
3.800,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.810,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.820,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.830,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
3.840,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.850,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.860,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
3.870,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.880,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.890,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.900,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
3.910,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.920,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.930,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.940,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
3.950,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.960,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.970,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
3.980,1300.0,True,0,0,0,0,0,0,23.188235294117646
3.990,1300.0,True,0,0,0,0,0,0,23.188235294117646
4.00,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
4.010,1300.0,True,0,0,0,0,0,0,23.188235294117646
4.020,1300.0,True,0,0,0,0,0,0,23.188235294117646
4.030,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
4.040,1300.0,True,0,0,0,0,0,0,23.188235294117646
4.050,1300.0,True,0,0,0,0,0,0,23.188235294117646
4.060,1300.0,True,0,0,0,0,0,0,23.188235294117646
4.070,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
4.080,1300.0,True,0,0,0,0,0,0,23.188235294117646
4.090,1300.0,True,0,0,0,0,0,0,23.188235294117646
4.100,1300.0,True,0,0,0,0,0,0,23.188235294117646
4.110,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
4.120,1300.0,True,0,0,0,0,0,0,23.188235294117646
4.130,1300.0,True,0,0,0,0,0,0,23.188235294117646
4.140,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
4.150,1300.0,True,0,0,0,0,0,0,23.188235294117646
4.160,1300.0,True,0,0,0,0,0,0,23.188235294117646
4.170,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
4.180,1300.0,True,0,0,0,0,0,0,23.188235294117646
4.190,1300.0,True,0,0,0,0,0,0,23.188235294117646
4.200,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
4.210,1300.0,True,0,0,0,0,0,0,23.188235294117646
4.220,1300.0,True,0,0,0,0,0,0,23.188235294117646
4.230,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
4.240,1300.0,True,0,0,0,0,0,0,23.188235294117646
4.250,1300.0,True,0,0,0,0,0,0,23.188235294117646
4.260,1300.0,True,0,0,0,0,0,0,23.188235294117646
4.270,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
4.280,1300.0,True,0,0,0,0,0,0,23.188235294117646
4.290,1300.0,True,0,0,0,0,0,0,23.188235294117646
4.300,1283.3333333333333,True,0,0,0,0,0,0,23.188235294117646
4.310,1300.0,True,0,0,0,0,0,0,23.188235294117646
